prefCode,prefName,cityCode,cityName,bigCityFlag,bigCityFlagName
43,熊本県,43512,山江村,0,一般の市区町村
43,熊本県,43513,球磨村,0,一般の市区町村
43,熊本県,43514,あさぎり町,0,一般の市区町村
43,熊本県,43531,苓北町,0,一般の市区町村
44,大分県,44201,大分市,0,一般の市区町村
44,大分県,44202,別府市,0,一般の市区町村
44,大分県,44203,中津市,0,一般の市区町村
44,大分県,44204,日田市,0,一般の市区町村
44,大分県,44205,佐伯市,0,一般の市区町村
44,大分県,44206,臼杵市,0,一般の市区町村
44,大分県,44207,津久見市,0,一般の市区町村
44,大分県,44208,竹田市,0,一般の市区町村
44,大分県,44209,豊後高田市,0,一般の市区町村
44,大分県,44210,杵築市,0,一般の市区町村
44,大分県,44211,宇佐市,0,一般の市区町村
44,大分県,44212,豊後大野市,0,一般の市区町村
44,大分県,44213,由布市,0,一般の市区町村
44,大分県,44214,国東市,0,一般の市区町村
44,大分県,44322,姫島村,0,一般の市区町村
44,大分県,44341,日出町,0,一般の市区町村
44,大分県,44461,九重町,0,一般の市区町村
44,大分県,44462,玖珠町,0,一般の市区町村
45,宮崎県,45201,宮崎市,0,一般の市区町村
45,宮崎県,45202,都城市,0,一般の市区町村
45,宮崎県,45203,延岡市,0,一般の市区町村
45,宮崎県,45204,日南市,0,一般の市区町村
45,宮崎県,45205,小林市,0,一般の市区町村
45,宮崎県,45206,日向市,0,一般の市区町村
45,宮崎県,45207,串間市,0,一般の市区町村
45,宮崎県,45208,西都市,0,一般の市区町村
45,宮崎県,45209,えびの市,0,一般の市区町村
45,宮崎県,45341,三股町,0,一般の市区町村
45,宮崎県,45361,高原町,0,一般の市区町村
45,宮崎県,45382,国富町,0,一般の市区町村
45,宮崎県,45383,綾町,0,一般の市区町村
45,宮崎県,45401,高鍋町,0,一般の市区町村
45,宮崎県,45402,新富町,0,一般の市区町村
45,宮崎県,45403,西米良村,0,一般の市区町村
45,宮崎県,45404,木城町,0,一般の市区町村
45,宮崎県,45405,川南町,0,一般の市区町村
45,宮崎県,45406,都農町,0,一般の市区町村
45,宮崎県,45421,門川町,0,一般の市区町村
45,宮崎県,45429,諸塚村,0,一般の市区町村
45,宮崎県,45430,椎葉村,0,一般の市区町村
45,宮崎県,45431,美郷町,0,一般の市区町村
45,宮崎県,45441,高千穂町,0,一般の市区町村
45,宮崎県,45442,日之影町,0,一般の市区町村
45,宮崎県,45443,五ヶ瀬町,0,一般の市区町村
46,鹿児島県,46201,鹿児島市,0,一般の市区町村
46,鹿児島県,46203,鹿屋市,0,一般の市区町村
46,鹿児島県,46204,枕崎市,0,一般の市区町村
46,鹿児島県,46206,阿久根市,0,一般の市区町村
46,鹿児島県,46208,出水市,0,一般の市区町村
46,鹿児島県,46210,指宿市,0,一般の市区町村
46,鹿児島県,46213,西之表市,0,一般の市区町村
46,鹿児島県,46214,垂水市,0,一般の市区町村
46,鹿児島県,46215,薩摩川内市,0,一般の市区町村
46,鹿児島県,46216,日置市,0,一般の市区町村
46,鹿児島県,46217,曽於市,0,一般の市区町村
46,鹿児島県,46218,霧島市,0,一般の市区町村
46,鹿児島県,46219,いちき串木野市,0,一般の市区町村
46,鹿児島県,46220,南さつま市,0,一般の市区町村
46,鹿児島県,46221,志布志市,0,一般の市区町村
46,鹿児島県,46222,奄美市,0,一般の市区町村
46,鹿児島県,46223,南九州市,0,一般の市区町村
46,鹿児島県,46224,伊佐市,0,一般の市区町村
46,鹿児島県,46225,姶良市,0,一般の市区町村
46,鹿児島県,46303,三島村,0,一般の市区町村
46,鹿児島県,46304,十島村,0,一般の市区町村
46,鹿児島県,46392,さつま町,0,一般の市区町村
46,鹿児島県,46404,長島町,0,一般の市区町村
46,鹿児島県,46452,湧水町,0,一般の市区町村
46,鹿児島県,46468,大崎町,0,一般の市区町村
46,鹿児島県,46482,東串良町,0,一般の市区町村
46,鹿児島県,46490,錦江町,0,一般の市区町村
46,鹿児島県,46491,南大隅町,0,一般の市区町村
46,鹿児島県,46492,肝付町,0,一般の市区町村
46,鹿児島県,46501,中種子町,0,一般の市区町村
46,鹿児島県,46502,南種子町,0,一般の市区町村
46,鹿児島県,46505,屋久島町,0,一般の市区町村
46,鹿児島県,46523,大和村,0,一般の市区町村
46,鹿児島県,46524,宇検村,0,一般の市区町村
46,鹿児島県,46525,瀬戸内町,0,一般の市区町村
46,鹿児島県,46527,龍郷町,0,一般の市区町村
46,鹿児島県,46529,喜界町,0,一般の市区町村
46,鹿児島県,46530,徳之島町,0,一般の市区町村
46,鹿児島県,46531,天城町,0,一般の市区町村
46,鹿児島県,46532,伊仙町,0,一般の市区町村
46,鹿児島県,46533,和泊町,0,一般の市区町村
46,鹿児島県,46534,知名町,0,一般の市区町村
46,鹿児島県,46535,与論町,0,一般の市区町村
47,沖縄県,47201,那覇市,0,一般の市区町村
47,沖縄県,47205,宜野湾市,0,一般の市区町村
47,沖縄県,47207,石垣市,0,一般の市区町村
47,沖縄県,47208,浦添市,0,一般の市区町村
47,沖縄県,47209,名護市,0,一般の市区町村
47,沖縄県,47210,糸満市,0,一般の市区町村
47,沖縄県,47211,沖縄市,0,一般の市区町村
47,沖縄県,47212,豊見城市,0,一般の市区町村
47,沖縄県,47213,うるま市,0,一般の市区町村
47,沖縄県,47214,宮古島市,0,一般の市区町村
47,沖縄県,47215,南城市,0,一般の市区町村
47,沖縄県,47301,国頭村,0,一般の市区町村
47,沖縄県,47302,大宜味村,0,一般の市区町村
47,沖縄県,47303,東村,0,一般の市区町村
47,沖縄県,47306,今帰仁村,0,一般の市区町村
47,沖縄県,47308,本部町,0,一般の市区町村
47,沖縄県,47311,恩納村,0,一般の市区町村
47,沖縄県,47313,宜野座村,0,一般の市区町村
47,沖縄県,47314,金武町,0,一般の市区町村
47,沖縄県,47315,伊江村,0,一般の市区町村
47,沖縄県,47324,読谷村,0,一般の市区町村
47,沖縄県,47325,嘉手納町,0,一般の市区町村
47,沖縄県,47326,北谷町,0,一般の市区町村
47,沖縄県,47327,北中城村,0,一般の市区町村
47,沖縄県,47328,中城村,0,一般の市区町村
47,沖縄県,47329,西原町,0,一般の市区町村
47,沖縄県,47348,与那原町,0,一般の市区町村
47,沖縄県,47350,南風原町,0,一般の市区町村
47,沖縄県,47353,渡嘉敷村,0,一般の市区町村
47,沖縄県,47354,座間味村,0,一般の市区町村
47,沖縄県,47355,粟国村,0,一般の市区町村
47,沖縄県,47356,渡名喜村,0,一般の市区町村
47,沖縄県,47357,南大東村,0,一般の市区町村
47,沖縄県,47358,北大東村,0,一般の市区町村
47,沖縄県,47359,伊平屋村,0,一般の市区町村
47,沖縄県,47360,伊是名村,0,一般の市区町村
47,沖縄県,47361,久米島町,0,一般の市区町村
47,沖縄県,47362,八重瀬町,0,一般の市区町村
47,沖縄県,47375,多良間村,0,一般の市区町村
47,沖縄県,47381,竹富町,0,一般の市区町村
47,沖縄県,47382,与那国町,0,一般の市区町村
